Symbol,National Common Name,Family,Author
3514,2674,46,584
3514,2,46,68
3514,2,46,215
3514,2,46,391
3514,2,46,279
3515,2675,46,1063
3516,2675,46,931
3516,2,46,279
3516,2,46,279
3516,2,46,9
3517,2676,46,221
3518,2676,46,453
3518,2,46,23
3518,2,46,93
3518,2,46,102
3518,2,46,279
3518,2,46,279
3518,2,46,63
3518,2,46,279
3518,2,46,279
3518,2,46,279
3518,2,46,1493
3518,2,46,63
3518,2,46,279
3518,2,46,279
3518,2,46,6
3518,2,46,290
3519,2677,46,279
3520,2678,46,584
3520,2,46,25
3520,2,46,162
3520,2,46,109
3520,2,46,162
3521,2679,46,56
3522,2679,46,626
3522,2,46,4
3523,2680,46,895
3523,2,46,127
3523,2,46,147
3524,2681,46,93
3525,2682,46,93
3525,2,46,4
3526,2683,46,279
3526,2,46,279
3527,2684,46,6
3527,2,46,279
3527,2,46,279
3527,2,46,279
3528,2685,46,36
3528,2,46,36
3529,2686,46,10
3529,2,46,109
3530,2687,46,809
3531,2687,46,1494
3531,2,46,279
3531,2,46,279
3532,2687,46,1489
3532,2,46,102
3532,2,46,279
3532,2,46,279
3532,2,46,279
3532,2,46,279
3533,2687,46,1489
3533,2,46,67
3533,2,46,14
3534,2688,46,584
3534,2,46,124
3534,2,46,279
3534,2,46,279
3534,2,46,279
3534,2,46,1495
3534,2,46,279
3534,2,46,215
3534,2,46,475
3535,2689,46,541
3536,2689,46,583
3536,2,46,40
3536,2,46,811
3536,2,46,81
3536,2,46,7
3536,2,46,247
3536,2,46,691
3536,2,46,279
3536,2,46,583
3536,2,46,67
3537,2689,46,910
3537,2,46,1493
3537,2,46,25
3537,2,46,1496
3537,2,46,42
3537,2,46,279
3537,2,46,583
3538,2690,8,741
3538,2,8,25
3538,2,8,25
3538,2,8,868
3538,2,8,14
3538,2,8,386
3538,2,8,18
3538,2,8,6
3539,2691,8,162
3540,2692,8,162
3541,2692,8,741
3541,2,8,6
3541,2,8,381
3541,2,8,1111
3541,2,8,1497
3541,2,8,1497
3541,2,8,386
3541,2,8,169
3542,2693,8,36
3542,2,8,1498
3543,2694,25,58
3544,2695,25,148
3544,2,25,1499
3544,2,25,203
3544,2,25,582
3544,2,25,582
3545,2696,21,9
3546,2697,38,36
3547,2698,8,36
3548,2699,25,139
3549,2697,38,36
3550,2700,8,82
3551,2696,21,187
3551,2,21,36
3551,2,21,142
3551,2,21,281
3552,2701,8,42
3552,2,8,751
3553,2702,8,42
3554,2702,8,1500
3554,2,8,42
3554,2,8,751
3555,2703,8,377
3555,2,8,751
3556,2704,8,42
3557,2705,73,894
3558,2706,73,793
3558,2,73,14
3558,2,73,894
3558,2,73,38
3558,2,73,353
3558,2,73,1097
3558,2,73,1501
3559,2707,73,60
3559,2,73,1170
3559,2,73,156
3559,2,73,256
3559,2,73,256
3559,2,73,454
3559,2,73,162
3559,2,73,1502
3559,2,73,287
3560,2708,73,287
3561,2708,73,1503
3561,2,73,256
3561,2,73,454
3561,2,73,256
3561,2,73,287
3561,2,73,1504
3561,2,73,147
3561,2,73,147
3561,2,73,894
3561,2,73,894
3561,2,73,894
3562,2709,73,287
3562,2,73,519
3562,2,73,519
3562,2,73,590
3562,2,73,287
3562,2,73,894
3562,2,73,519
3562,2,73,287
3562,2,73,287
3562,2,73,454
3562,2,73,287
3562,2,73,443
3562,2,73,287
3562,2,73,1505
3562,2,73,454
3562,2,73,519
3562,2,73,1097
3563,2710,73,793
3564,2711,73,1506
3564,2,73,287
3564,2,73,1507
3564,2,73,38
3565,2712,73,1508
3565,2,73,1509
3565,2,73,1360
3565,2,73,454
3565,2,73,454
3565,2,73,964
3565,2,73,147
3565,2,73,894
3565,2,73,454
3565,2,73,454
3565,2,73,353
3565,2,73,765
3565,2,73,974
3565,2,73,353
3565,2,73,14
3565,2,73,765
3565,2,73,287
3565,2,73,147
3566,2713,73,9
3567,2714,16,147
3568,2714,16,756
3568,2,16,25
3569,2714,16,38
3570,2715,3,139
3571,2716,16,147
3571,2,16,5
3572,2691,8,6
3573,2717,16,60
3574,2718,65,14
3574,2,65,366
3574,2,65,25
3574,2,65,1510
3574,2,65,1510
3574,2,65,1511
3574,2,65,1510
3574,2,65,73
3574,2,65,6
3575,2719,16,60
3576,2720,16,23
3576,2,16,419
3577,2721,65,14
3578,2722,11,14
3579,2721,65,347
3579,2,65,218
3579,2,65,229
3579,2,65,6
3579,2,65,102
3579,2,65,1144
3579,2,65,279
3580,2723,65,1512
3580,2,65,6
3580,2,65,1144
3580,2,65,14
3580,2,65,279
3580,2,65,279
3580,2,65,287
3581,2724,65,36
3582,2725,16,23
3583,2726,8,6
3583,2,8,112
3583,2,8,25
3583,2,8,42
3584,2727,11,23
3585,2728,65,1513
3586,2729,60,247
3586,2,60,335
3586,2,60,247
3586,2,60,36
3586,2,60,85
3586,2,60,1411
3586,2,60,6
3586,2,60,710
3587,2730,60,60
3588,2731,11,14
3589,2732,65,36
3589,2,65,25
3589,2,65,1144
3589,2,65,276
3589,2,65,1514
3589,2,65,94
3589,2,65,739
3589,2,65,1144
3589,2,65,81
3589,2,65,1510
3589,2,65,1510
3589,2,65,279
3589,2,65,1510
3589,2,65,73
3590,2733,3,139
3591,2734,16,58
3591,2,16,218
3591,2,16,238
3591,2,16,218
3591,2,16,43
3591,2,16,73
3592,2735,16,1340
3592,2,16,18
3592,2,16,94
3592,2,16,147
3593,2736,16,58
3593,2,16,18
3593,2,16,222
3593,2,16,1515
3593,2,16,94
3593,2,16,73
3594,2737,16,60
3595,2738,16,43
3595,2,16,25
3595,2,16,147
3596,2739,8,14
3596,2,8,1516
3596,2,8,1379
3597,2740,119,221
3598,2740,119,1517
3598,2,119,504
3598,2,119,1518
3598,2,119,148
3598,2,119,504
3598,2,119,25
3598,2,119,162
3598,2,119,208
3599,2741,119,36
3600,2742,21,223
3601,2742,21,302
3601,2,21,389
3601,2,21,169
3602,2743,21,58
3603,2744,21,302
3603,2,21,6
3603,2,21,6
3603,2,21,1519
3603,2,21,1520
3603,2,21,18
3603,2,21,18
3603,2,21,18
3603,2,21,18
3603,2,21,18
3603,2,21,14
3604,2745,21,58
3605,2746,21,387
3605,2,21,5
3605,2,21,233
3605,2,21,1521
3605,2,21,4
3606,2745,21,8
3606,2,21,6
3606,2,21,91
3606,2,21,387
3606,2,21,7
3607,2747,21,58
3608,2747,21,1522
3609,2748,21,25
3609,2,21,91
3609,2,21,18
3610,2749,119,276
3610,2,119,162
3610,2,119,712
3610,2,119,1523
3610,2,119,210
3610,2,119,162
3610,2,119,648
3610,2,119,1518
3610,2,119,1524
3610,2,119,793
3610,2,119,60
3610,2,119,36
3610,2,119,162
3610,2,119,468
3610,2,119,162
3610,2,119,733
3611,2750,82,326
3611,2,82,36
3612,2751,16,219
3613,2752,21,124
3614,2752,21,25
3614,2,21,38
3614,2,21,4
3615,2752,21,1525
3615,2,21,765
3616,2753,21,25
3616,2,21,85
3616,2,21,18
3616,2,21,387
3616,2,21,765
3616,2,21,1526
3616,2,21,765
3617,2754,21,14
3618,2755,21,25
3619,2756,21,25
3619,2,21,18
3620,2757,21,14
3621,2757,21,814
3621,2,21,765
3622,2758,21,8
3622,2,21,42
3622,2,21,86
3622,2,21,765
3622,2,21,8
3622,2,21,8
3623,2759,119,36
3623,2,119,61
3623,2,119,61
3623,2,119,162
3623,2,119,6
3623,2,119,162
3623,2,119,1527
3623,2,119,504
3623,2,119,380
3623,2,119,457
3623,2,119,251
3623,2,119,361
3623,2,119,162
3623,2,119,1528
3623,2,119,504
3623,2,119,65
3623,2,119,65
3623,2,119,162
3623,2,119,6
3623,2,119,162
3623,2,119,468
3623,2,119,162
3623,2,119,162
3623,2,119,162
3623,2,119,733
3624,2760,119,36
3624,2,119,162
3624,2,119,395
3624,2,119,468
3625,2761,16,60
3626,2762,82,326
3627,2739,8,14
3628,2763,21,58
3629,2764,8,25
3629,2,8,14
3630,2765,8,74
3630,2,8,8
3630,2,8,1521
3630,2,8,73
3630,2,8,38
3630,2,8,6
3630,2,8,42
3630,2,8,14
3631,2766,3,36
3631,2,3,130
3631,2,3,107
3631,2,3,499
3631,2,3,1529
3631,2,3,545
3631,2,3,6
3632,2767,8,74
3633,2768,8,74
3633,2,8,6
3633,2,8,1521
3634,2769,8,74
3634,2,8,14
3634,2,8,6
3635,2770,13,4
3635,2,13,1530
3635,2,13,1530
3635,2,13,4
3636,2771,3,139
3637,2772,8,74
3638,2773,3,153
3639,2771,3,1531
3639,2,3,94
3640,2772,8,1532
3640,2,8,1532
3640,2,8,42
3640,2,8,6
3641,2772,8,306
3641,2,8,74
3641,2,8,306
3642,2774,8,74
3642,2,8,25
3642,2,8,121
3643,2775,61,1533
3644,2776,21,25
3645,2775,61,1534
3646,2777,3,55
3647,2777,3,411
3647,2,3,907
3648,2778,3,907
3649,2779,13,25
3649,2,13,1530
3649,2,13,1530
3649,2,13,887
3649,2,13,6
3650,2780,61,242
3650,2,61,164
3651,2781,8,475
3652,2782,8,387
3652,2,8,38
3652,2,8,5
3653,2783,8,224
3654,2784,3,36
3655,2785,3,1535
3656,2786,8,74
3656,2,8,42
3656,2,8,222
3656,2,8,25
3656,2,8,42
3656,2,8,1521
3656,2,8,1521
3657,2787,84,60
3657,2,84,281
3658,2788,8,74
3659,2788,8,74
3659,2,8,42
3659,2,8,306
3660,2789,3,36
3661,2790,32,36
3662,2790,32,48
3662,2,32,452
3663,2791,3,221
3663,2,3,1536
3664,2792,32,36
3664,2,32,1537
3664,2,32,281
3665,2793,8,74
3665,2,8,73
3665,2,8,124
3666,2794,8,74
3666,2,8,82
3666,2,8,292
3666,2,8,1521
3666,2,8,94
3666,2,8,139
3666,2,8,94
3666,2,8,306
3666,2,8,1521
3666,2,8,94
3666,2,8,247
3666,2,8,18
3666,2,8,6
3667,2795,61,36
3668,2796,61,71
3668,2,61,6
3669,2797,32,36
3670,2798,120,82
3670,2,120,162
3670,2,120,6
3670,2,120,210
3671,2799,8,74
3671,2,8,14
3671,2,8,691
3672,2800,8,1538
3672,2,8,38
3672,2,8,42
3673,2801,8,74
3674,2801,8,306
3674,2,8,74
3674,2,8,42
3674,2,8,292
3674,2,8,1521
3675,2801,8,1539
3675,2,8,122
3675,2,8,6
3676,2802,13,25
3676,2,13,1530
3676,2,13,38
3677,2803,3,329
3677,2,3,130
3677,2,3,130
3677,2,3,69
3678,2804,121,718
3678,2,121,1540
3678,2,121,1206
3678,2,121,139
3678,2,121,36
3678,2,121,804
3678,2,121,799
3678,2,121,718
3678,2,121,1123
3678,2,121,1123
3678,2,121,42
3678,2,121,1123
3678,2,121,1541
3678,2,121,142
3679,2805,32,891
3680,2806,3,142
3680,2,3,717
3681,2805,32,48
3681,2,32,74
3681,2,32,74
3681,2,32,361
3681,2,32,361
3682,2807,120,36
3683,2808,61,36
3684,2809,8,778
3685,2809,8,1542
3685,2,8,778
3685,2,8,210
3686,2810,13,9
3687,2811,21,25
3688,2812,8,36
3689,2813,121,718
3690,2814,16,36
3690,2,16,140
3691,76,3,74
3692,2815,13,14
3693,2816,3,139
3693,2,3,130
3693,2,3,139
3693,2,3,94
3693,2,3,94
3693,2,3,139
3693,2,3,1543
3693,2,3,130
3693,2,3,130
3693,2,3,130
3693,2,3,82
3693,2,3,130
3693,2,3,210
3693,2,3,94
3693,2,3,55
3693,2,3,229
3693,2,3,1544
3693,2,3,1544
3693,2,3,1544
3693,2,3,1544
3693,2,3,110
3693,2,3,1544
3693,2,3,130
3693,2,3,153
3694,2817,3,74
3694,2,3,6
3694,2,3,6
3694,2,3,5
3694,2,3,219
3694,2,3,510
3694,2,3,579
3694,2,3,286
3695,2818,8,778
3695,2,8,6
3695,2,8,712
3696,2819,3,36
3697,2820,8,74
3697,2,8,192
3697,2,8,38
3697,2,8,67
3697,2,8,1545
3697,2,8,6
3697,2,8,111
3697,2,8,25
3697,2,8,192
3697,2,8,1521
3697,2,8,62
3697,2,8,6
3697,2,8,6
3697,2,8,42
3697,2,8,6
3697,2,8,6
3697,2,8,6
3697,2,8,1521
3697,2,8,6
3697,2,8,42
3697,2,8,42
3697,2,8,1546
3697,2,8,1546
3697,2,8,1546
3697,2,8,1546
3697,2,8,1546
3697,2,8,1546
3697,2,8,6
3697,2,8,1521
3697,2,8,42
3698,2821,16,36
3699,2822,8,387
3699,2,8,38
3699,2,8,312
3700,2823,8,74
3700,2,8,42
3700,2,8,1521
3700,2,8,6
3701,2824,3,36
3702,2825,121,71
3703,2824,3,1547
3703,2,3,179
3703,2,3,229
3704,2826,8,74
3704,2,8,67
3704,2,8,25
3704,2,8,1521
3704,2,8,1521
3704,2,8,1548
3704,2,8,1521
3704,2,8,25
3704,2,8,67
3704,2,8,1521
3705,2827,84,60
3705,2,84,281
3706,2828,11,14
3707,2829,11,43
3708,2829,11,1549
3708,2,11,42
3709,2830,11,273
3709,2,11,57
3710,2831,8,43
3711,2832,11,124
3712,2833,8,960
3713,2832,11,1550
3714,2832,11,6
3714,2,11,57
3714,2,11,219
3715,2832,11,273
3715,2,11,57
3715,2,11,314
3716,2832,11,273
3717,2834,11,4
3718,2835,21,1551
3718,2,21,124
3718,2,21,6
3718,2,21,6
3719,2836,21,38
3719,2,21,302
3719,2,21,302
3719,2,21,419
3720,2837,9,83
3721,2838,11,144
3722,2839,11,117
3722,2,11,456
3723,2840,11,57
3723,2,11,25
3723,2,11,249
3724,2839,11,57
3724,2,11,25
3725,2841,11,249
3726,2842,9,126
3727,2843,11,1379
3727,2,11,57
3728,2844,11,102
3728,2,11,38
3728,2,11,144
3729,2845,11,144
3730,2846,11,36
3731,2847,8,25
3731,2,8,41
3731,2,8,1511
3732,2848,14,6
3733,2849,11,25
3734,2848,14,1163
3734,2,14,23
3734,2,14,1163
3734,2,14,14
3735,2849,11,1388
3736,2846,11,38
3736,2,11,219
3737,2849,11,273
3737,2,11,144
3738,2850,11,25
3738,2,11,62
3739,2851,11,14
3739,2,11,144
3739,2,11,144
3739,2,11,144
3740,2852,11,25
3741,2853,11,249
3741,2,11,5
3742,2854,11,4
3743,2854,11,57
3743,2,11,273
3744,2854,11,1552
3744,2,11,6
3745,2854,11,57
3746,2854,11,57
3747,2855,8,36
3748,2856,21,6
3748,2,21,124
3749,2857,11,419
3750,2858,11,6
3751,2859,11,1553
3752,2860,11,672
3753,2861,21,389
3753,2,21,1554
3753,2,21,25
3753,2,21,210
3753,2,21,6
3754,2862,11,36
3755,2863,73,147
3756,2864,21,6
3757,2865,11,25
3758,2865,11,1052
3758,2,11,1052
3759,2865,11,57
3759,2,11,5
3760,2866,11,124
3761,2866,11,1555
3762,2867,21,6
3762,2,21,124
3763,2868,11,25
3764,2869,11,25
3765,2870,8,372
3766,2869,11,744
3767,2869,11,1556
3768,2871,8,1557
3768,2,8,223
3768,2,8,25
3769,2872,16,889
3770,2873,16,152
3770,2,16,6
3770,2,16,223
3770,2,16,67
3771,2874,11,67
3772,2875,9,1558
3773,2876,3,275
3773,2,3,1536
3773,2,3,36
3773,2,3,1559
3773,2,3,511
3774,2877,11,124
3775,2878,11,25
3775,2,11,43
3776,2879,11,1560
3776,2,11,1561
3776,2,11,6
3777,2877,11,1562
3777,2,11,41
3778,2875,9,74
3778,2,9,1020
3778,2,9,439
3778,2,9,1563
3778,2,9,439
3779,2880,11,237
3779,2,11,6
3779,2,11,40
3779,2,11,25
3780,2881,11,4
3781,2882,11,14
3782,2883,11,57
3783,2884,11,14
3783,2,11,124
3784,2882,11,1564
3784,2,11,336
3785,2885,11,25
3786,2886,11,1561
3787,2887,11,25
3788,2888,11,25
3789,2888,11,338
3789,2,11,40
3789,2,11,57
3789,2,11,1553
3789,2,11,257
3789,2,11,338
3790,2889,21,6
3791,2889,21,1565
3791,2,21,25
3791,2,21,210
3792,2890,11,249
3792,2,11,1553
3792,2,11,57
3793,2891,73,454
3794,2892,11,238
3795,2892,11,57
3795,2,11,419
3796,2893,11,144
3797,2893,11,1566
3798,2894,21,1551
3798,2,21,25
3798,2,21,6
3798,2,21,306
3798,2,21,306
3799,2895,11,25
3800,2895,11,57
3800,2,11,4
3801,2896,11,1567
3801,2,11,57
3802,2897,9,83
3803,2898,18,312
3803,2,18,249
3803,2,18,23
3804,2899,11,144
3805,2900,21,6
3806,2900,21,1568
3806,2,21,7
3807,2901,18,52
3807,2,18,25
3807,2,18,5
3807,2,18,23
3808,2902,11,196
3809,2902,11,1569
3810,2902,11,57
3811,2903,11,249
3812,2903,11,1570
3813,2904,18,52
3814,2905,3,140
3815,2906,11,1571
3815,2,11,28
3816,2907,11,144
3816,2,11,57
3817,2908,11,144
3818,2909,11,144
3819,2910,11,25
3820,2911,11,6
3821,2912,11,25
3822,2913,11,1572
3822,2,11,42
3822,2,11,67
3823,2914,11,762
3823,2,11,273
3824,2910,11,359
3825,2912,11,1573
3825,2,11,57
3826,2915,11,38
3827,2916,11,336
3828,2917,11,25
3828,2,11,4
3829,2918,11,1574
3829,2,11,923
3829,2,11,199
3830,2919,8,42
3831,2919,8,1444
3831,2,8,222
3832,2920,11,249
3833,2921,11,4
3834,2922,14,14
3835,2920,11,144
3835,2,11,102
3836,2923,14,14
3837,2924,11,144
3838,2925,8,25
3839,2926,16,487
3840,2927,11,226
3840,2,11,25
3840,2,11,1575
3841,2928,11,4
3842,2929,11,273
3842,2,11,144
3842,2,11,57
3843,2930,11,1576
3843,2,11,62
3843,2,11,102
3843,2,11,42
3844,2931,11,144
3845,2932,11,144
3846,2932,11,273
3846,2,11,1577
3847,2933,11,762
3848,2934,11,249
3849,2935,3,1578
3849,2,3,363
3849,2,3,1579
3850,2936,73,147
3851,2936,73,63
3852,2936,73,1580
3852,2,73,287
3853,2937,11,249
3853,2,11,144
3854,2938,11,6
3854,2,11,57
3855,2939,11,82
3856,2939,11,85
3856,2,11,25
3856,2,11,25
3857,2940,8,9
3858,2941,11,42
3859,2942,9,400
3859,2,9,8
3860,2919,8,42
3861,1997,14,6
3861,2,14,281
3862,2943,11,6
3862,2,11,1553
3862,2,11,67
3863,2944,11,196
3864,2945,11,144
3865,2946,3,866
3865,2,3,203
3866,2947,11,6
3867,2948,11,25
3868,2949,11,25
3869,2950,9,8
3869,2,9,1581
3870,2951,11,1561
3870,2,11,762
3871,2952,18,6
3872,2952,18,1582
3872,2,18,312
3873,2953,79,26
3874,2954,3,275
3874,2,3,1583
3875,2955,18,312
3876,2956,3,36
3876,2,3,179
3876,2,3,1066
3876,2,3,85
3877,2957,14,111
3878,2958,79,6
3878,2,79,171
3879,2959,3,36
3880,2957,14,1584
3881,2960,20,4
3882,2960,20,1585
3882,2,20,1170
3882,2,20,1170
3883,2961,85,6
3883,2,85,71
3883,2,85,47
3884,2962,3,36
3884,2,3,36
3884,2,3,1586
3884,2,3,107
3885,2963,20,199
3886,2964,3,363
3886,2,3,798
3886,2,3,110
3886,2,3,74
3886,2,3,94
3886,2,3,28
3887,2963,20,1587
3887,2,20,1170
3887,2,20,302
3888,2965,3,1588
3888,2,3,1403
3889,2966,20,1170
3890,2967,79,156
3891,2968,18,334
3892,2969,20,1170
3893,2970,62,1589
3893,2,62,287
3894,2971,3,36
3895,2972,3,154
3896,2973,20,14
3896,2,20,171
3896,2,20,8
3896,2,20,171
3897,2974,51,71
3898,2974,51,1590
3898,2,51,25
3898,2,51,6
3898,2,51,1193
3898,2,51,1193
3898,2,51,94
3898,2,51,1141
3898,2,51,1141
3899,2975,20,4
3899,2,20,1170
3900,2976,79,370
3901,2977,122,1591
3901,2,122,449
3901,2,122,1592
3901,2,122,1201
3901,2,122,1202
3902,2978,62,776
3902,2,62,42
3903,2979,79,23
3904,2979,79,171
3904,2,79,4
3905,2980,49,42
3905,2,49,363
3906,2981,79,25
3907,2982,79,121
3908,2981,79,311
3908,2,79,111
3908,2,79,111
3909,2983,20,249
3910,2983,20,1170
3910,2,20,196
3911,2,70,60
3912,2984,122,1201
3913,2985,62,60
3914,2986,18,6
3915,2986,18,1593
3916,2986,18,312
3916,2,18,1092
3916,2,18,419
3917,2987,79,121
3918,2988,79,302
3919,2989,79,14
3920,2989,79,1594
3921,2990,79,215
3922,2990,79,1595
3922,2,79,6
3922,2,79,1595
3922,2,79,102
3922,2,79,102
3922,2,79,43
3922,2,79,1596
3922,2,79,156
3922,2,79,1597
3923,2991,79,124
3924,2992,51,25
3925,2993,51,868
3926,2992,51,1141
3926,2,51,6
3926,2,51,6
3927,2994,51,102
3927,2,51,25
3927,2,51,25
3927,2,51,1141
3928,2991,79,128
3928,2,79,1596
3928,2,79,171
3929,2993,51,128
3929,2,51,73
3929,2,51,6
3929,2,51,94
3929,2,51,6
3929,2,51,1141
3929,2,51,1193
3929,2,51,6
3930,2995,51,102
3930,2,51,259
3930,2,51,1598
3930,2,51,1141
3931,2996,20,255
3932,2997,20,1170
3932,2,20,25
3932,2,20,62
3933,2997,20,1170
3934,2996,20,1599
3934,2,20,1170
3935,2998,20,1170
3935,2,20,14
3935,2,20,14
3936,2999,85,36
3937,3000,79,43
3938,3001,79,171
3938,2,79,111
3939,3000,79,1600
3939,2,79,1601
3940,2954,3,275
3941,3002,79,43
3942,3002,79,1602
3942,2,79,111
3943,3003,30,25
3943,2,30,443
3943,2,30,712
3944,3004,20,73
3945,3005,20,1170
3946,3006,49,42
3946,2,49,139
3946,2,49,970
3946,2,49,1603
3947,3007,3,36
3948,3008,20,14
3949,3009,51,14
3950,3008,20,566
3950,2,20,1170
3950,2,20,1170
3950,2,20,1170
3950,2,20,1170
3950,2,20,1170
3950,2,20,171
3950,2,20,4
3951,3009,51,566
3951,2,51,43
3951,2,51,344
3951,2,51,1141
3952,3009,51,102
3952,2,51,6
3952,2,51,691
3952,2,51,1141
3953,3010,20,36
3954,3011,14,112
3955,3012,3,237
3956,3013,85,25
3956,2,85,71
3956,2,85,71
3956,2,85,71
3956,2,85,1604
3956,2,85,1604
3956,2,85,67
3956,2,85,1604
3956,2,85,4
3956,2,85,722
3956,2,85,6
3957,3014,14,353
3958,3015,20,4
3959,3016,20,1170
3959,2,20,1170
3960,3015,20,1219
3960,2,20,1170
3961,3016,20,1170
3961,2,20,4
3962,3017,49,42
3962,2,49,86
3962,2,49,139
3962,2,49,112
3962,2,49,221
3962,2,49,162
3962,2,49,733
3962,2,49,733
3962,2,49,1605
3962,2,49,733
3962,2,49,733
3962,2,49,733
3963,3018,18,312
3964,3019,14,813
3965,3020,14,127
3965,2,14,6
3965,2,14,224
3966,3021,30,14
3967,3022,62,1589
3967,2,62,1029
3967,2,62,14
3968,3007,3,36
3968,2,3,36
3968,2,3,1378
3968,2,3,143
3969,3023,20,102
3969,2,20,1170
3969,2,20,1170
3969,2,20,38
3970,3024,51,36
3971,3024,51,1141
3971,2,51,36
3972,3025,3,277
3973,3026,18,316
3973,2,18,7
3974,3027,18,334
3975,3028,18,1092
3976,3029,79,111
3977,3029,79,1606
3977,2,79,102
3977,2,79,111
3978,3030,79,25
3979,3030,79,1160
3979,2,79,6
3979,2,79,6
3980,3030,79,814
3980,2,79,171
3981,3031,79,196
3982,3032,70,1607
3982,2,70,186
3982,2,70,456
3982,2,70,74
3983,3033,51,6
3984,3034,51,377
3984,2,51,1141
3984,2,51,6
3985,3035,79,249
3985,2,79,171
3986,3036,20,171
3987,3036,20,1608
3988,3037,20,4
3989,3038,51,9
3990,3039,18,6
3991,3037,20,1170
3991,2,20,1170
3991,2,20,62
3991,2,20,4
3992,3038,51,1141
3993,3038,51,270
3993,2,51,6
3993,2,51,194
3993,2,51,1025
3994,3040,49,655
3995,3041,51,36
3996,3042,18,25
3997,3043,14,60
3998,3044,1,287
3999,3045,1,453
4000,3046,1,816
4001,3046,1,23
4001,2,1,1609
4001,2,1,18
4001,2,1,18
4002,574,8,73
4003,3047,8,14
4004,3047,8,14
4004,2,8,126
4005,3048,1,287
4005,2,1,1601
4006,3049,1,287
4007,3049,1,1054
4007,2,1,90
4007,2,1,18
4008,3050,3,1588
4008,2,3,694
4008,2,3,67
4008,2,3,1610
4009,3051,1,280
4009,2,1,20
4009,2,1,20
4009,2,1,20
4009,2,1,20
4010,3052,3,1588
4010,2,3,694
4010,2,3,30
4010,2,3,1610
4011,3053,1,36
4012,3054,8,73
4012,2,8,25
4013,3055,48,6
4014,3056,1,87
4015,3056,1,15
4015,2,1,287
4015,2,1,192
4015,2,1,20
4016,3056,1,287
4016,2,1,1611
4016,2,1,48
4017,2733,3,1588
4018,3057,1,287
4018,2,1,163
4018,2,1,1612
4019,3058,3,1588
4019,2,3,71
4019,2,3,67
4020,3059,123,36
4021,3060,1,287
4021,2,1,1613
4021,2,1,287
4021,2,1,287
4022,3061,123,36
4023,3062,48,6
4023,2,48,23
4023,2,48,6
4023,2,48,1614
4023,2,48,242
4024,3063,8,6
4024,2,8,25
4025,3064,25,479
4026,3065,124,36
4027,3066,48,885
4027,2,48,275
4027,2,48,809
4028,2,48,1615
4028,2,48,28
4029,2,48,1615
4029,2,48,28
4030,3067,48,878
4031,3068,8,6
4032,3069,48,1144
4032,2,48,1616
4033,3069,48,452
4033,2,48,887
4033,2,48,1186
4034,3069,48,1617
4034,2,48,8
4034,2,48,6
4034,2,48,8
4035,3070,124,124
4036,3070,124,1618
4037,3071,124,43
4037,2,124,42
4038,3072,48,1619
4039,3073,3,43
4040,3074,48,809
4040,2,48,887
4040,2,48,602
4041,3075,48,809
4041,2,48,242
4041,2,48,65
4041,2,48,602
4041,2,48,459
4042,3068,8,6
4043,3076,8,1620
4043,2,8,102
4044,3077,8,1620
4044,2,8,102
4044,2,8,25
4044,2,8,6
4045,3078,3,43
4045,2,3,249
4046,3079,124,36
4046,2,124,36
4046,2,124,375
4047,3080,124,36
4047,2,124,36
4047,2,124,529
4047,2,124,371
4047,2,124,1378
4047,2,124,434
4047,2,124,1323
4047,2,124,1323
4047,2,124,1466
4047,2,124,1621
4048,3081,48,809
4049,3081,48,1622
4049,2,48,255
4049,2,48,94
4049,2,48,6
4050,3082,124,276
4050,2,124,210
4050,2,124,25
4050,2,124,210
4050,2,124,25
4050,2,124,1542
4050,2,124,54
4050,2,124,210
4050,2,124,210
4050,2,124,1323
4050,2,124,210
4050,2,124,434
4050,2,124,662
4051,3083,48,451
4051,2,48,6
4051,2,48,602
4052,3084,25,203
4053,3085,25,67
4053,2,25,42
4053,2,25,42
4053,2,25,42
4053,2,25,203
4053,2,25,203
4053,2,25,203
4053,2,25,203
4053,2,25,74
4053,2,25,102
4054,3086,48,37
4055,3086,48,602
4055,2,48,6
4056,3087,48,809
4056,2,48,302
4056,2,48,42
4056,2,48,6
4056,2,48,1186
4056,2,48,6
4056,2,48,6
4056,2,48,809
4056,2,48,452
4056,2,48,602
4056,2,48,85
4057,3088,48,1623
4058,3089,124,25
4058,2,124,18
4059,3090,48,377
4059,2,48,302
4059,2,48,38
4060,3091,3,36
4061,3092,3,275
4062,3093,3,381
4062,2,3,85
4062,2,3,18
4062,2,3,264
4062,2,3,55
4063,3094,82,222
4063,2,82,74
4064,3095,125,1624
4064,2,125,72
4065,3096,3,36
4065,2,3,1378
4065,2,3,36
4065,2,3,82
4066,3097,126,14
4066,2,126,23
4067,3098,125,36
4067,2,125,1625
4067,2,125,274
4067,2,125,457
4068,3099,127,1626
4068,2,127,85
4068,2,127,1627
4068,2,127,1627
4069,3100,127,675
4070,3101,14,42
4071,3102,82,36
4072,3103,82,139
4072,2,82,194
4072,2,82,1628
4072,2,82,42
4072,2,82,162
4072,2,82,65
4072,2,82,82
4072,2,82,1629
4072,2,82,82
4072,2,82,23
4072,2,82,712
4073,3104,82,1630
4073,2,82,251
4073,2,82,42
4073,2,82,42
4073,2,82,85
4073,2,82,1631
4073,2,82,1629
4073,2,82,126
4073,2,82,25
4073,2,82,60
4073,2,82,126
4074,3105,3,36
